"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Electrolux","2012","3287562345.82174","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Electrolux","2012","681297","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Electrolux","2012","16250039665.0482","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2005","11171100000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2005","2277588","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2005","14645300000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2006","12144500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2006","2296000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2006","15691000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2007","14384700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2007","2071509","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2007","18633500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2008","15995200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2008","1740000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2008","20371900000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2009","17589000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2009","1668000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2009","21836000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2010","18709800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2010","1625000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2010","23076000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2011","19218600000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2011","1529704","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2011","24286500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Eli lilly","2012","17806900000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Eli lilly","2012","1176000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Eli lilly","2012","22603400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2005","5192819000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2005","263883","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2005","9663955000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2006","5913199000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2006","287918","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2006","11155090000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2007","7211328000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2007","359089","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2007","13230205000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2008","8222369000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2008","375686","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2008","14876163000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2009","7744899000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2009","339798","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2009","14025910000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2010","10030981000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2010","346066","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2010","17015126000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2011","12168942000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2011","384197","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2011","20007588000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emc","2012","13638363000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emc","2012","414414","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emc","2012","21713902000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2005","6183000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2005","772645.262","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2005","17305000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2006","7168000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2006","939924.156","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2006","20133000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2007","8065000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2007","981893.339","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2007","22131000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2008","9139000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2008","966534.178","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2008","24807000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2009","7560000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2009","801460.933","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2009","20102000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2010","8326000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2010","765435.863","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2010","21039000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2011","9557000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2011","755411.117","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2011","24222000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Emerson electric","2012","9768000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Emerson electric","2012","780419.963","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Emerson electric","2012","24412000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2005","9316766941.57802","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2005","441545","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2005","20366308728.8676","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2006","9956708332.46455","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2006","502403","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2006","24150478572.7809","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2007","10923239385.1721","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2007","582985","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2007","27823359582.0405","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2008","11388893168.6668","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2008","420000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2008","32038689759.2475","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2009","9237003541.08932","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2009","376000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2009","27168888162.9867","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2010","10331366003.1254","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2010","378000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2010","28292921782.0392","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2011","12293209548.371","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2011","488000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Ericsson","2011","34991876719.1316","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Ericsson","2012","10648788652.6235","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Ericsson","2012","618000","http://demo.wikirate.org/Page_000006460"
