Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
5482590,https://wikirate.org/~5482590,Walk Free Foundation+MSA incidents remediation (revised),Cardinus Risk Management Limited,2019,No,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,,2018
5482632,https://wikirate.org/~5482632,Walk Free Foundation+MSA Performance Indicators,Cardinus Risk Management Limited,2019,No,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,There is no evidence of such. Abdulrahman Mustapha[https://wikirate.org/Abdulrahman_Mustapha].....2019-10-24 01:02:18 UTC,2018
5482652,https://wikirate.org/~5482652,Walk Free Foundation+MSA Business Performance Indicators,Cardinus Risk Management Limited,2019,No,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,,2018
5482619,https://wikirate.org/~5482619,Walk Free Foundation+MSA training (revised),Cardinus Risk Management Limited,2019,Recruitment / HR,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,paragraph 7 bullet point 1 Daniel Hull[https://wikirate.org/Daniel_Hull].....2019-10-21 13:43:14 UTC There is no mention of training in the statement Abdulrahman Mustapha[https://wikirate.org/Abdulrahman_Mustapha].....2019-10-24 01:01:51 UTC,2018
5482402,https://wikirate.org/~5482402,Walk Free Foundation+MSA risk assessment,Cardinus Risk Management Limited,2019,Risk-based questionnaires,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,,2018
5482199,https://wikirate.org/~5482199,Business & Human Rights Resource Centre+MSA statement signed,Cardinus Risk Management Limited,2019,Signed by Director,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,"page 1 Daniel Hull[https://wikirate.org/Daniel_Hull].....2019-10-21 13:28:37 UTC It was signed by the Director of Taurus Acquisition Limited, Scott Purviance Abdulrahman Mustapha[https://wikirate.org/Abdulrahman_Mustapha].....2019-10-24 00:38:16 UTC",2018
5482603,https://wikirate.org/~5482603,Walk Free Foundation+MSA whistleblowing mechanism (revised),Cardinus Risk Management Limited,2019,Whistleblower protection (direct employees),https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,page 1 paragraph 7 bullet point 2 Daniel Hull[https://wikirate.org/Daniel_Hull].....2019-10-21 13:42:19 UTC,2018
5482270,https://wikirate.org/~5482270,Walk Free Foundation+MSA Ownership Disclosure,Cardinus Risk Management Limited,2019,Yes,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,"page 1, paragraph 3 Daniel Hull[https://wikirate.org/Daniel_Hull].....2019-10-21 13:30:54 UTC",2018
5482665,https://wikirate.org/~5482665,Walk Free Foundation+MSA Impact on Company Behaviour,Cardinus Risk Management Limited,2019,Yes,https://wikirate.org/~5465918,https://www.thbgroup.com/assets/files/TAL-ModernSlaveryStatement-2019.pdf,paragraph 1 Daniel Hull[https://wikirate.org/Daniel_Hull].....2019-10-21 13:44:49 UTC Paragraph 1 Abdulrahman Mustapha[https://wikirate.org/Abdulrahman_Mustapha].....2019-10-24 01:07:24 UTC,2018
3184420,https://wikirate.org/~3184420,Walk Free Foundation+MSA risk management (revised),CBRE Group,2017,Audits of suppliers (self- reporting),https://wikirate.org/~3184409,,,2016
3184457,https://wikirate.org/~3184457,Walk Free Foundation+MSA incidents remediation (revised),CBRE Group,2017,No,https://wikirate.org/~3184409,,"Again, the rules and terms are stated, however no explicit and detailed examples. Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 13:08:59 UTC",2016
3184477,https://wikirate.org/~3184477,Walk Free Foundation+MSA Business Performance Indicators,CBRE Group,2017,No,https://wikirate.org/~3184390,,,2016
3184413,https://wikirate.org/~3184413,Walk Free Foundation+MSA supply chain disclosure,CBRE Group,2017,No,https://wikirate.org/~3184409,,,2016
3184424,https://wikirate.org/~3184424,Walk Free Foundation+MSA risk assessment,CBRE Group,2017,No,https://wikirate.org/~3184409,,"The conditions are explicitly stated, however the control of CBRE is not stated. Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 12:08:46 UTC",2016
3184447,https://wikirate.org/~3184447,Walk Free Foundation+MSA Identification of risks,CBRE Group,2017,No,https://wikirate.org/~3184390,,CBRE only talks about their industry but regarding suppliers and other aspects they do not state specific details. Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 13:01:48 UTC,2016
3184406,https://wikirate.org/~3184406,Walk Free Foundation+MSA policy (revised),CBRE Group,2017,No,https://wikirate.org/~3184390,,,2016
3184452,https://wikirate.org/~3184452,Walk Free Foundation+MSA incidents identified,CBRE Group,2017,No,https://wikirate.org/~3184409,,Nothing found. Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 13:07:38 UTC,2016
3184402,https://wikirate.org/~3184402,Business & Human Rights Resource Centre+MSA statement signed,CBRE Group,2017,Signed by CEO,https://wikirate.org/~3184390,,,2016
3184472,https://wikirate.org/~3184472,Walk Free Foundation+MSA Performance Indicators,CBRE Group,2017,Yes,https://wikirate.org/~3184390,,Under the Verification paragraph Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 13:12:28 UTC,2016
3184281,https://wikirate.org/~3184281,Business & Human Rights Resource Centre+Modern Slavery Statement,CBRE Group,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3447330,https://www.cbre.com/-/media/files/corporate%20responsibility/procurement/slavery-and-human-trafficking-statement_-2017---final.pdf?la=en,"Feed: United States --> About CBRE --> Media Center --> CBRE Group, Inc. Releases Ninth Annual Corporate Responsibility Report Robert Stoecker[https://wikirate.org/Robert_Stoecker].....2017-10-26 10:01:48 UTC",2016
3176163,https://wikirate.org/~3176163,Walk Free Foundation+MSA risk management (revised),Chandlers (Farm Equipment) Ltd,2017,"Audits of suppliers (self- reporting), On-site visits (self- reporting), In Development",https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176225,https://wikirate.org/~3176225,Walk Free Foundation+MSA risk assessment,Chandlers (Farm Equipment) Ltd,2017,"Conducting research, In Development",https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,"Our assessment is based upon geography, the commodity purchased and supplier quality performance. We sell high quality premium products from reputable suppliers predominantly in the UK and EU who uphold the same principles, and as such have assessed these suppliers as low risk, We are however committed to the continual improvement of our processes to effectively combat any concerns that may arise. Zhaoyan Mai[https://wikirate.org/Zhaoyan_Mai].....2017-10-18 13:07:15 UTC",2018
3176091,https://wikirate.org/~3176091,Walk Free Foundation+MSA supply chain disclosure,Chandlers (Farm Equipment) Ltd,2017,"Geographical, Facility/Supplier",https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,"We are a family company with depots in Lincolnshire, Leicestershire and Bedfordshire. We retail agricultural machinery, horticultural machinery, and cars, for which we have service and parts departments, and we also run country stores at five of our seven sites. Zhaoyan Mai[https://wikirate.org/Zhaoyan_Mai].....2017-10-18 13:04:06 UTC",2018
3176426,https://wikirate.org/~3176426,Walk Free Foundation+MSA incidents identified,Chandlers (Farm Equipment) Ltd,2017,No,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176519,https://wikirate.org/~3176519,Walk Free Foundation+MSA incidents remediation (revised),Chandlers (Farm Equipment) Ltd,2017,No,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176739,https://wikirate.org/~3176739,Walk Free Foundation+MSA Performance Indicators,Chandlers (Farm Equipment) Ltd,2017,No,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176769,https://wikirate.org/~3176769,Walk Free Foundation+MSA Business Performance Indicators,Chandlers (Farm Equipment) Ltd,2017,No,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176241,https://wikirate.org/~3176241,Walk Free Foundation+MSA Identification of risks,Chandlers (Farm Equipment) Ltd,2017,No,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3176039,https://wikirate.org/~3176039,Walk Free Foundation+MSA policy (revised),Chandlers (Farm Equipment) Ltd,2017,"Prohibit use of forced labour (beyond tier 1), Suppliers respect labour rights (wages / freedom of association etc) (beyond tier 1)",https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,,2018
3175688,https://wikirate.org/~3175688,Business & Human Rights Resource Centre+MSA statement signed,Chandlers (Farm Equipment) Ltd,2017,Signed by Managing Director,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,pg.1 Gavin Pell Managing Director Chandlers (Farm Equipment) Ltd Zhaoyan Mai[https://wikirate.org/Zhaoyan_Mai].....2017-10-18 12:50:30 UTC,2018
3175462,https://wikirate.org/~3175462,Business & Human Rights Resource Centre+Modern Slavery Statement,Chandlers (Farm Equipment) Ltd,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3081913,https://www.chandlersfe.co.uk/modern-slavery-and-human-trafficking-statement.htm,"Pg.1 This statement is pursuant of section 54 of the UK Modern Slavery Act 2015, and it sets out steps that Chandlers (Farm Equipment) Ltd are taking to ensure that slavery and human trafficking are not present in any part of our business, or supply chains. Zhaoyan Mai[https://wikirate.org/Zhaoyan_Mai].....2017-10-18 12:43:29 UTC",2018
3883704,https://wikirate.org/~3883704,Business & Human Rights Resource Centre+Modern Slavery Statement,Christian Dior,2018,Yes - UK Modern Slavery Act,https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,https://www.dior.com/en_gb/legal-terms Can be found in under the first section entitled ‘UK MSA Statement’ Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-15 17:12:47 UTC,2016
3997540,https://wikirate.org/~3997540,Walk Free Foundation+MSA Identification of risks,Christian Dior,2018,No,https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,Does not mention where the issue is most prevalent. Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-17 16:18:51 UTC,2016
3997446,https://wikirate.org/~3997446,Walk Free Foundation+MSA supply chain disclosure,Christian Dior,2018,No,https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,They do not reference either. Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-17 16:10:44 UTC,2016
3992980,https://wikirate.org/~3992980,Business & Human Rights Resource Centre+MSA statement signed,Christian Dior,2018,Signed by Director,https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,"At the bottom of the statement it clearly states that “the statement has been duly signed by the following director: Hien Tran TrungDirectorChristian Dior UK LimitedDate: June 23rd, 2017 “ Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-15 17:17:52 UTC",2016
3997527,https://wikirate.org/~3997527,Walk Free Foundation+MSA risk assessment,Christian Dior,2018,No,https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,"They do not assess the risks, they only mention that they intend to eliminate any modern slavery risk. Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-17 16:17:27 UTC",2016
3997427,https://wikirate.org/~3997427,Walk Free Foundation+MSA policy (revised),Christian Dior,2018,"Suppliers comply with laws and company’s policies (direct / tier 1), Prohibit use of forced labour (direct / tier 1), Code of conduct or supplier code includes clauses on slavery and human trafficking (direct / tier 1), Prohibit use of child labour (direct / tier 1), Suppliers respect labour rights (wages / freedom of association etc) (direct / tier 1)",https://wikirate.org/~3992961,https://www.dior.com/en_gb/legal-terms,"1) Under Key Policies Section number 1: “CDUK expects suppliers to act in full compliance with the relevant laws, including all national, local and international laws.” Does not specify which ones though. 2) Under Key Policies Section number 2: “Controls to ensure slavery and human trafficking is not tasking place anywhere in our upply chain.” 5) Under Supplier and Contractor Due Diligence Final Sentence: “CDUK shall use its reasonable endeavours to ensure that all CDUK supplier and contractor template contracts contain clauses requiring CDUK’s suppliers and contractors to adopt similar anti-modern slavery standards and practices. 6) Under Key Policies Section final paragraph: “Code specifies compliance with social issues to abide, respect and adhere to the company moral and ethical values in the management of the company concerning Human Rights.” Max Baugh[https://wikirate.org/Max_Baugh].....2018-10-17 16:09:12 UTC",2016
